rental_id,equipment_id,customer_id,site_id,site_name,site_city,check_in_date,expected_return_date,actual_return_date,rental_days,rental_rate_per_day,total_rental_cost,deposit_amount,payment_status,operator_id,contract_status,overdue_days
RNT101098,EQX1101,CUST1011,SITE128,Metro Rail Project,Hyderabad,2025-04-14,2025-04-23,2025-04-23,9,24000,216000,48000,Partial,OP1155,Completed,0
RNT101099,EQX1237,CUST1091,SITE126,River Embankment,Mysore,2025-03-04,2025-03-21,2025-03-21,17,12000,204000,24000,Paid,OP1107,Completed,0
RNT101100,EQX1212,CUST1079,SITE103,Airport Extension,Chennai,2025-06-24,2025-07-01,2025-07-01,7,24000,168000,48000,Paid,OP1134,Completed,0
RNT101101,EQX1189,CUST1003,SITE127,IT Park,Bangalore,2025-04-13,2025-05-09,2025-05-14,26,12000,372000,24000,Paid,OP1177,Overdue,5
RNT101102,EQX1058,CUST1010,SITE108,Mining Site,Coimbatore,2025-03-12,2025-04-04,2025-04-04,23,30000,690000,60000,Pending,OP1037,Completed,0
RNT101103,EQX1160,CUST1031,SITE124,Mining Site,Coimbatore,2025-01-15,2025-02-07,2025-02-07,23,18000,414000,36000,Paid,OP1066,Completed,0
RNT101104,EQX1206,CUST1109,SITE106,Bridge Construction,Mysore,2025-03-10,2025-03-29,2025-04-02,19,22000,506000,44000,Paid,OP1140,Overdue,4
RNT101105,EQX1113,CUST1078,SITE110,River Embankment,Chennai,2025-01-31,2025-02-27,2025-02-27,27,30000,810000,60000,Pending,OP1067,Completed,0
RNT101106,EQX1004,CUST1078,SITE104,Smart City Zone,Trichy,2025-02-13,2025-03-14,2025-03-14,29,30000,870000,60000,Paid,OP1101,Completed,0
RNT101107,EQX1254,CUST1033,SITE127,Metro Rail Project,Hyderabad,2025-03-01,2025-03-05,2025-03-14,4,18000,234000,36000,Paid,OP1004,Overdue,9
RNT101108,EQX1269,CUST1042,SITE101,Bridge Construction,Trichy,2025-02-12,2025-03-13,2025-03-13,29,12000,348000,24000,Pending,OP1071,Completed,0
RNT101109,EQX1044,CUST1020,SITE104,Airport Extension,Mysore,2025-03-03,2025-03-09,2025-03-13,6,24000,240000,48000,Paid,OP1059,Overdue,4
RNT101110,EQX1283,CUST1034,SITE129,Smart City Zone,Coimbatore,2025-06-17,2025-06-29,2025-06-29,12,24000,288000,48000,Pending,OP1175,Completed,0
RNT101111,EQX1204,CUST1035,SITE116,River Embankment,Bangalore,2025-01-05,2025-01-26,2025-01-26,21,30000,630000,60000,Paid,OP1066,Completed,0
RNT101112,EQX1295,CUST1033,SITE126,IT Park,Madurai,2025-01-28,2025-02-06,2025-02-06,9,12000,108000,24000,Pending,OP1158,Completed,0
RNT101113,EQX1287,CUST1013,SITE105,Mining Site,Chennai,2025-05-27,2025-06-25,2025-06-25,29,12000,348000,24000,Paid,OP1067,Completed,0
RNT101114,EQX1173,CUST1057,SITE107,Metro Rail Project,Madurai,2025-03-12,2025-03-24,2025-03-24,12,24000,288000,48000,Paid,OP1151,Completed,0
RNT101115,EQX1146,CUST1030,SITE120,IT Park,Coimbatore,2025-03-03,2025-03-12,2025-03-12,9,18000,162000,36000,Pending,OP1010,Completed,0
RNT101116,EQX1283,CUST1096,SITE126,Solar Power Plant,Coimbatore,2025-01-04,2025-01-18,2025-01-18,14,24000,336000,48000,Pending,OP1040,Completed,0
RNT101117,EQX1110,CUST1052,SITE124,Residential Township,Hyderabad,2025-02-28,2025-03-17,2025-03-17,17,12000,204000,24000,Paid,OP1059,Completed,0
RNT101118,EQX1113,CUST1071,SITE126,Highway Expansion,Mysore,2025-04-30,2025-05-17,2025-05-17,17,30000,510000,60000,Paid,OP1053,Completed,0
RNT101119,EQX1158,CUST1034,SITE110,Smart City Zone,Hyderabad,2025-05-04,2025-05-09,2025-05-09,5,24000,120000,48000,Paid,OP1160,Completed,0
RNT101120,EQX1227,CUST1068,SITE116,Airport Extension,Chennai,2025-04-28,2025-05-21,2025-05-21,23,18000,414000,36000,Partial,OP1002,Completed,0
RNT101121,EQX1030,CUST1046,SITE113,Metro Rail Project,Chennai,2025-05-06,2025-05-27,2025-05-27,21,12000,252000,24000,Paid,OP1153,Completed,0
RNT101122,EQX1183,CUST1077,SITE114,Industrial Park,Madurai,2025-06-18,2025-07-13,2025-07-13,25,12000,300000,24000,Paid,OP1010,Completed,0
RNT101123,EQX1080,CUST1035,SITE115,Residential Township,Madurai,2025-05-20,2025-06-09,2025-06-09,20,24000,480000,48000,Paid,OP1031,Completed,0
RNT101124,EQX1295,CUST1024,SITE104,Harbor Expansion,Chennai,2025-04-27,2025-05-26,2025-05-26,29,12000,348000,24000,Paid,OP1140,Completed,0
RNT101125,EQX1104,CUST1104,SITE114,IT Park,Coimbatore,2025-01-01,2025-01-26,2025-01-26,25,24000,600000,48000,Pending,OP1160,Completed,0
RNT101126,EQX1043,CUST1052,SITE125,IT Park,Bangalore,2025-05-02,2025-05-10,2025-05-10,8,22000,176000,44000,Paid,OP1193,Completed,0
RNT101127,EQX1067,CUST1089,SITE117,Highway Expansion,Mysore,2025-02-19,2025-02-24,2025-02-24,5,24000,120000,48000,Pending,OP1142,Completed,0
RNT101128,EQX1269,CUST1086,SITE123,Bridge Construction,Trichy,2025-02-07,2025-03-03,2025-03-03,24,12000,288000,24000,Paid,OP1151,Completed,0
RNT101129,EQX1027,CUST1020,SITE113,Bridge Construction,Chennai,2025-01-28,2025-02-04,2025-02-07,7,25000,250000,50000,Paid,OP1047,Overdue,3
RNT101130,EQX1108,CUST1055,SITE114,Smart City Zone,Hyderabad,2025-04-28,2025-05-23,2025-05-23,25,22000,550000,44000,Paid,OP1168,Completed,0
RNT101131,EQX1060,CUST1013,SITE115,Solar Power Plant,Bangalore,2025-04-27,2025-05-09,2025-05-09,12,25000,300000,50000,Paid,OP1169,Completed,0
RNT101132,EQX1110,CUST1005,SITE130,Highway Expansion,Mysore,2025-06-12,2025-06-17,2025-06-17,5,12000,60000,24000,Paid,OP1162,Completed,0
RNT101133,EQX1105,CUST1080,SITE123,River Embankment,Trichy,2025-01-15,2025-02-02,2025-02-08,18,12000,288000,24000,Paid,OP1015,Overdue,6
RNT101134,EQX1030,CUST1008,SITE117,Smart City Zone,Chennai,2025-03-21,2025-04-15,2025-04-15,25,12000,300000,24000,Pending,OP1082,Completed,0
RNT101135,EQX1152,CUST1071,SITE118,Industrial Park,Madurai,2025-03-04,2025-03-16,2025-03-16,12,18000,216000,36000,Partial,OP1123,Completed,0
RNT101136,EQX1128,CUST1085,SITE107,Residential Township,Madurai,2025-06-19,2025-07-11,2025-07-11,22,30000,660000,60000,Paid,OP1024,Completed,0
RNT101137,EQX1199,CUST1032,SITE109,Smart City Zone,Bangalore,2025-03-09,2025-04-02,2025-04-02,24,18000,432000,36000,Paid,OP1092,Completed,0
RNT101138,EQX1192,CUST1055,SITE116,Harbor Expansion,Mysore,2025-02-20,2025-03-03,2025-03-03,11,12000,132000,24000,Partial,OP1176,Completed,0
RNT101139,EQX1187,CUST1018,SITE117,Highway Expansion,Salem,2025-06-19,2025-07-14,2025-07-14,25,30000,750000,60000,Partial,OP1095,Completed,0
RNT101140,EQX1219,CUST1059,SITE108,Harbor Expansion,Coimbatore,2025-06-27,2025-07-13,2025-07-15,16,18000,324000,36000,Paid,OP1155,Overdue,2
RNT101141,EQX1104,CUST1005,SITE108,IT Park,Coimbatore,2025-01-16,2025-02-14,2025-02-14,29,24000,696000,48000,Paid,OP1047,Completed,0
RNT101142,EQX1157,CUST1046,SITE124,Metro Rail Project,Mysore,2025-03-28,2025-04-21,2025-04-24,24,30000,810000,60000,Pending,OP1101,Overdue,3
RNT101143,EQX1033,CUST1044,SITE122,Industrial Park,Madurai,2025-05-25,2025-06-06,2025-06-06,12,24000,288000,48000,Paid,OP1110,Completed,0
RNT101144,EQX1222,CUST1012,SITE127,Solar Power Plant,Coimbatore,2025-02-07,2025-02-15,2025-02-15,8,22000,176000,44000,Paid,OP1197,Completed,0
RNT101145,EQX1108,CUST1063,SITE127,Smart City Zone,Salem,2025-01-28,2025-02-08,2025-02-08,11,22000,242000,44000,Paid,OP1029,Completed,0
RNT101146,EQX1214,CUST1031,SITE125,Industrial Park,Chennai,2025-06-20,2025-06-29,2025-07-05,9,24000,360000,48000,Pending,OP1069,Overdue,6
RNT101147,EQX1239,CUST1076,SITE102,River Embankment,Chennai,2025-04-07,2025-05-03,2025-05-03,26,22000,572000,44000,Pending,OP1196,Completed,0
RNT101148,EQX1084,CUST1081,SITE108,Residential Township,Bangalore,2025-01-22,2025-02-14,2025-02-14,23,12000,276000,24000,Pending,OP1088,Completed,0
RNT101149,EQX1069,CUST1006,SITE113,Residential Township,Chennai,2025-05-11,2025-05-28,2025-05-28,17,25000,425000,50000,Pending,OP1010,Completed,0
RNT101150,EQX1219,CUST1112,SITE128,Airport Extension,Madurai,2025-06-08,2025-06-28,2025-06-28,20,18000,360000,36000,Paid,OP1174,Completed,0
RNT101151,EQX1097,CUST1097,SITE113,River Embankment,Mysore,2025-06-17,2025-06-20,2025-06-20,3,22000,66000,44000,Paid,OP1014,Completed,0
RNT101152,EQX1230,CUST1064,SITE109,Highway Expansion,Trichy,2025-06-19,2025-06-26,2025-06-26,7,18000,126000,36000,Paid,OP1020,Completed,0
RNT101153,EQX1097,CUST1097,SITE125,Bridge Construction,Hyderabad,2025-01-14,2025-02-01,2025-02-01,18,22000,396000,44000,Paid,OP1030,Completed,0
RNT101154,EQX1171,CUST1113,SITE105,Residential Township,Hyderabad,2025-03-02,2025-03-07,2025-03-07,5,22000,110000,44000,Paid,OP1033,Completed,0
RNT101155,EQX1008,CUST1016,SITE125,Solar Power Plant,Bangalore,2025-05-11,2025-06-02,2025-06-02,22,30000,660000,60000,Pending,OP1160,Completed,0
RNT101156,EQX1186,CUST1017,SITE103,Mining Site,Coimbatore,2025-02-25,2025-03-20,2025-03-21,23,25000,600000,50000,Partial,OP1132,Overdue,1
RNT101157,EQX1121,CUST1028,SITE105,Airport Extension,Trichy,2025-01-21,2025-02-10,2025-02-10,20,22000,440000,44000,Partial,OP1191,Completed,0
RNT101158,EQX1199,CUST1055,SITE109,Bridge Construction,Salem,2025-05-28,2025-06-17,2025-06-17,20,18000,360000,36000,Partial,OP1135,Completed,0
RNT101159,EQX1239,CUST1060,SITE118,Industrial Park,Trichy,2025-06-26,2025-07-23,2025-07-23,27,22000,594000,44000,Pending,OP1184,Completed,0
RNT101160,EQX1293,CUST1040,SITE121,Highway Expansion,Trichy,2025-05-26,2025-06-17,2025-06-18,22,18000,414000,36000,Pending,OP1062,Overdue,1
RNT101161,EQX1220,CUST1088,SITE124,IT Park,Hyderabad,2025-05-29,2025-06-28,2025-06-28,30,30000,900000,60000,Paid,OP1080,Completed,0
RNT101162,EQX1076,CUST1036,SITE108,Mining Site,Salem,2025-05-18,2025-05-23,2025-05-26,5,25000,200000,50000,Paid,OP1137,Overdue,3
RNT101163,EQX1118,CUST1075,SITE111,IT Park,Madurai,2025-06-15,2025-06-25,2025-06-25,10,12000,120000,24000,Paid,OP1175,Completed,0
RNT101164,EQX1168,CUST1112,SITE129,Industrial Park,Madurai,2025-05-01,2025-05-26,2025-05-26,25,25000,625000,50000,Paid,OP1150,Completed,0
RNT101165,EQX1071,CUST1080,SITE115,Harbor Expansion,Madurai,2025-06-20,2025-07-14,2025-07-14,24,30000,720000,60000,Paid,OP1031,Completed,0
RNT101166,EQX1011,CUST1023,SITE116,Mining Site,Salem,2025-02-24,2025-03-18,2025-03-18,22,25000,550000,50000,Paid,OP1162,Completed,0
RNT101167,EQX1288,CUST1022,SITE124,River Embankment,Madurai,2025-06-22,2025-07-05,2025-07-05,13,24000,312000,48000,Paid,OP1091,Completed,0
RNT101168,EQX1276,CUST1031,SITE119,Solar Power Plant,Coimbatore,2025-02-27,2025-03-20,2025-03-20,21,25000,525000,50000,Pending,OP1007,Completed,0
RNT101169,EQX1041,CUST1116,SITE116,Highway Expansion,Hyderabad,2025-06-26,2025-07-23,2025-07-23,27,24000,648000,48000,Partial,OP1149,Completed,0
RNT101170,EQX1146,CUST1054,SITE109,Solar Power Plant,Trichy,2025-06-30,2025-07-19,2025-07-19,19,18000,342000,36000,Paid,OP1038,Completed,0
RNT101171,EQX1075,CUST1034,SITE116,Harbor Expansion,Coimbatore,2025-01-27,2025-02-12,2025-02-12,16,18000,288000,36000,Paid,OP1136,Completed,0
RNT101172,EQX1121,CUST1007,SITE113,Solar Power Plant,Chennai,2025-01-20,2025-02-02,2025-02-02,13,22000,286000,44000,Partial,OP1004,Completed,0
RNT101173,EQX1006,CUST1096,SITE116,Solar Power Plant,Mysore,2025-04-30,2025-05-20,2025-05-20,20,24000,480000,48000,Paid,OP1033,Completed,0
RNT101174,EQX1012,CUST1056,SITE110,Bridge Construction,Coimbatore,2025-03-16,2025-04-13,2025-04-17,28,30000,960000,60000,Paid,OP1176,Overdue,4
RNT101175,EQX1290,CUST1116,SITE117,Residential Township,Mysore,2025-06-17,2025-06-24,2025-06-24,7,22000,154000,44000,Paid,OP1163,Completed,0
RNT101176,EQX1150,CUST1052,SITE125,Industrial Park,Coimbatore,2025-03-12,2025-04-09,2025-04-09,28,18000,504000,36000,Partial,OP1047,Completed,0
RNT101177,EQX1001,CUST1026,SITE108,Airport Extension,Bangalore,2025-06-02,2025-06-19,2025-06-19,17,12000,204000,24000,Paid,OP1130,Completed,0
RNT101178,EQX1242,CUST1119,SITE107,Solar Power Plant,Salem,2025-03-27,2025-04-01,2025-04-07,5,25000,275000,50000,Partial,OP1152,Overdue,6
RNT101179,EQX1011,CUST1060,SITE130,Metro Rail Project,Mysore,2025-01-23,2025-02-19,2025-02-19,27,25000,675000,50000,Paid,OP1098,Completed,0
RNT101180,EQX1139,CUST1069,SITE114,Residential Township,Mysore,2025-02-13,2025-03-06,2025-03-06,21,30000,630000,60000,Paid,OP1040,Completed,0
RNT101181,EQX1164,CUST1058,SITE112,River Embankment,Mysore,2025-06-29,2025-07-11,2025-07-11,12,30000,360000,60000,Paid,OP1096,Completed,0
RNT101182,EQX1018,CUST1017,SITE120,Mining Site,Chennai,2025-02-09,2025-02-27,2025-02-27,18,22000,396000,44000,Partial,OP1187,Completed,0
RNT101183,EQX1101,CUST1118,SITE125,River Embankment,Hyderabad,2025-06-27,2025-07-06,2025-07-09,9,24000,288000,48000,Paid,OP1184,Overdue,3
RNT101184,EQX1057,CUST1065,SITE112,River Embankment,Mysore,2025-05-12,2025-05-17,2025-05-17,5,22000,110000,44000,Pending,OP1109,Completed,0
RNT101185,EQX1131,CUST1039,SITE110,Bridge Construction,Madurai,2025-06-29,2025-07-13,2025-07-13,14,22000,308000,44000,Pending,OP1120,Completed,0
RNT101186,EQX1141,CUST1031,SITE106,Bridge Construction,Madurai,2025-05-11,2025-06-04,2025-06-04,24,12000,288000,24000,Pending,OP1077,Completed,0
RNT101187,EQX1080,CUST1060,SITE105,Mining Site,Salem,2025-02-17,2025-03-14,2025-03-14,25,24000,600000,48000,Paid,OP1180,Completed,0
RNT101188,EQX1240,CUST1004,SITE107,River Embankment,Chennai,2025-05-19,2025-05-29,2025-05-29,10,22000,220000,44000,Paid,OP1075,Completed,0
RNT101189,EQX1223,CUST1062,SITE112,Bridge Construction,Madurai,2025-02-24,2025-03-22,2025-03-22,26,30000,780000,60000,Paid,OP1039,Completed,0
RNT101190,EQX1262,CUST1098,SITE118,Airport Extension,Chennai,2025-01-01,2025-01-29,2025-01-29,28,25000,700000,50000,Partial,OP1118,Completed,0
RNT101191,EQX1090,CUST1034,SITE128,River Embankment,Salem,2025-05-20,2025-05-24,2025-05-24,4,30000,120000,60000,Pending,OP1039,Completed,0
RNT101192,EQX1011,CUST1036,SITE105,Residential Township,Hyderabad,2025-05-21,2025-06-09,2025-06-16,19,25000,650000,50000,Paid,OP1150,Overdue,7
RNT101193,EQX1287,CUST1102,SITE121,Metro Rail Project,Salem,2025-04-22,2025-04-26,2025-04-26,4,12000,48000,24000,Paid,OP1148,Completed,0
RNT101194,EQX1178,CUST1045,SITE124,Residential Township,Hyderabad,2025-04-29,2025-05-11,2025-05-11,12,22000,264000,44000,Paid,OP1132,Completed,0
RNT101195,EQX1286,CUST1003,SITE129,Mining Site,Chennai,2025-05-21,2025-05-23,2025-05-23,2,18000,36000,36000,Paid,OP1115,Completed,0
RNT101196,EQX1030,CUST1046,SITE121,Bridge Construction,Hyderabad,2025-02-18,2025-02-28,2025-02-28,10,12000,120000,24000,Paid,OP1150,Completed,0
RNT101197,EQX1276,CUST1071,SITE118,Residential Township,Madurai,2025-05-16,2025-06-06,2025-06-06,21,25000,525000,50000,Paid,OP1039,Completed,0
RNT101198,EQX1147,CUST1025,SITE101,Smart City Zone,Salem,2025-04-17,2025-04-21,2025-04-27,4,22000,220000,44000,Partial,OP1024,Overdue,6
RNT101199,EQX1176,CUST1065,SITE106,Metro Rail Project,Madurai,2025-02-12,2025-02-25,2025-02-25,13,30000,390000,60000,Paid,OP1189,Completed,0
RNT101200,EQX1133,CUST1116,SITE102,Industrial Park,Mysore,2025-02-23,2025-03-20,2025-03-24,25,30000,870000,60000,Pending,OP1168,Overdue,4
RNT101201,EQX1085,CUST1016,SITE103,Harbor Expansion,Bangalore,2025-04-05,2025-04-14,2025-04-14,9,24000,216000,48000,Pending,OP1151,Completed,0
RNT101202,EQX1006,CUST1015,SITE128,Highway Expansion,Hyderabad,2025-05-09,2025-05-25,2025-05-25,16,24000,384000,48000,Paid,OP1194,Completed,0
RNT101203,EQX1122,CUST1050,SITE120,IT Park,Bangalore,2025-03-04,2025-03-18,2025-03-18,14,18000,252000,36000,Paid,OP1003,Completed,0
RNT101204,EQX1211,CUST1032,SITE124,Highway Expansion,Trichy,2025-01-19,2025-02-08,2025-02-08,20,24000,480000,48000,Paid,OP1125,Completed,0
RNT101205,EQX1145,CUST1040,SITE107,Solar Power Plant,Chennai,2025-05-08,2025-06-05,2025-06-05,28,24000,672000,48000,Paid,OP1112,Completed,0
RNT101206,EQX1100,CUST1068,SITE108,Mining Site,Chennai,2025-03-05,2025-03-23,2025-03-23,18,12000,216000,24000,Paid,OP1184,Completed,0
RNT101207,EQX1041,CUST1030,SITE116,Industrial Park,Coimbatore,2025-01-20,2025-01-29,2025-01-29,9,24000,216000,48000,Paid,OP1146,Completed,0
RNT101208,EQX1271,CUST1079,SITE115,Highway Expansion,Coimbatore,2025-02-06,2025-02-20,2025-02-20,14,12000,168000,24000,Pending,OP1048,Completed,0
RNT101209,EQX1065,CUST1029,SITE104,Highway Expansion,Chennai,2025-04-22,2025-05-09,2025-05-09,17,25000,425000,50000,Paid,OP1020,Completed,0
RNT101210,EQX1221,CUST1066,SITE107,Industrial Park,Bangalore,2025-02-06,2025-02-21,2025-02-26,15,25000,500000,50000,Paid,OP1055,Overdue,5
RNT101211,EQX1246,CUST1065,SITE118,Airport Extension,Chennai,2025-03-07,2025-03-11,2025-03-11,4,22000,88000,44000,Paid,OP1120,Completed,0
RNT101212,EQX1055,CUST1091,SITE127,Residential Township,Madurai,2025-05-30,2025-06-21,2025-06-21,22,25000,550000,50000,Pending,OP1057,Completed,0
RNT101213,EQX1137,CUST1008,SITE123,Smart City Zone,Salem,2025-04-20,2025-04-28,2025-04-28,8,18000,144000,36000,Paid,OP1140,Completed,0
RNT101214,EQX1157,CUST1111,SITE129,Mining Site,Hyderabad,2025-05-12,2025-05-14,2025-05-22,2,30000,300000,60000,Paid,OP1135,Overdue,8
RNT101215,EQX1202,CUST1007,SITE108,Bridge Construction,Hyderabad,2025-06-29,2025-07-18,2025-07-18,19,30000,570000,60000,Paid,OP1045,Completed,0
RNT101216,EQX1100,CUST1024,SITE114,Solar Power Plant,Salem,2025-03-04,2025-03-08,2025-03-08,4,12000,48000,24000,Paid,OP1147,Completed,0
RNT101217,EQX1230,CUST1026,SITE107,Bridge Construction,Chennai,2025-04-15,2025-05-05,2025-05-05,20,18000,360000,36000,Paid,OP1197,Completed,0
RNT101218,EQX1057,CUST1100,SITE126,Highway Expansion,Hyderabad,2025-03-16,2025-04-13,2025-04-13,28,22000,616000,44000,Pending,OP1184,Completed,0
RNT101219,EQX1183,CUST1065,SITE124,River Embankment,Mysore,2025-02-14,2025-03-07,2025-03-07,21,12000,252000,24000,Pending,OP1157,Completed,0
RNT101220,EQX1146,CUST1098,SITE108,Smart City Zone,Chennai,2025-05-06,2025-06-04,2025-06-04,29,18000,522000,36000,Paid,OP1073,Completed,0
RNT101221,EQX1188,CUST1046,SITE119,Metro Rail Project,Chennai,2025-04-13,2025-05-12,2025-05-12,29,30000,870000,60000,Paid,OP1020,Completed,0
RNT101222,EQX1019,CUST1094,SITE101,Solar Power Plant,Mysore,2025-04-16,2025-04-24,2025-04-24,8,25000,200000,50000,Paid,OP1012,Completed,0
RNT101223,EQX1064,CUST1078,SITE113,Industrial Park,Coimbatore,2025-05-10,2025-05-15,2025-05-15,5,18000,90000,36000,Pending,OP1170,Completed,0
RNT101224,EQX1193,CUST1058,SITE128,Highway Expansion,Mysore,2025-01-31,2025-02-27,2025-03-09,27,18000,666000,36000,Paid,OP1108,Overdue,10
RNT101225,EQX1191,CUST1117,SITE113,IT Park,Bangalore,2025-06-26,2025-07-02,2025-07-02,6,24000,144000,48000,Paid,OP1048,Completed,0
RNT101226,EQX1208,CUST1120,SITE109,Metro Rail Project,Bangalore,2025-05-08,2025-05-27,2025-05-27,19,18000,342000,36000,Paid,OP1099,Completed,0
RNT101227,EQX1154,CUST1029,SITE130,Solar Power Plant,Bangalore,2025-04-20,2025-04-29,2025-04-29,9,12000,108000,24000,Paid,OP1039,Completed,0
RNT101228,EQX1034,CUST1060,SITE116,Solar Power Plant,Chennai,2025-03-05,2025-03-19,2025-03-20,14,25000,375000,50000,Paid,OP1180,Overdue,1
RNT101229,EQX1230,CUST1004,SITE110,Airport Extension,Coimbatore,2025-02-14,2025-03-16,2025-03-16,30,18000,540000,36000,Paid,OP1117,Completed,0
RNT101230,EQX1232,CUST1006,SITE130,Solar Power Plant,Trichy,2025-03-26,2025-04-17,2025-04-17,22,18000,396000,36000,Paid,OP1144,Completed,0
RNT101231,EQX1240,CUST1107,SITE114,Smart City Zone,Salem,2025-04-01,2025-04-26,2025-04-26,25,22000,550000,44000,Paid,OP1195,Completed,0
RNT101232,EQX1177,CUST1106,SITE117,IT Park,Chennai,2025-04-10,2025-04-20,2025-04-20,10,25000,250000,50000,Partial,OP1087,Completed,0
RNT101233,EQX1122,CUST1042,SITE122,Solar Power Plant,Chennai,2025-04-29,2025-05-14,2025-05-14,15,18000,270000,36000,Paid,OP1044,Completed,0
RNT101234,EQX1290,CUST1035,SITE101,Metro Rail Project,Chennai,2025-03-17,2025-04-04,2025-04-04,18,22000,396000,44000,Paid,OP1192,Completed,0
RNT101235,EQX1218,CUST1110,SITE101,Metro Rail Project,Trichy,2025-05-06,2025-05-28,2025-06-05,22,12000,360000,24000,Paid,OP1105,Overdue,8
RNT101236,EQX1090,CUST1075,SITE125,Mining Site,Salem,2025-04-02,2025-04-15,2025-04-15,13,30000,390000,60000,Paid,OP1058,Completed,0
RNT101237,EQX1235,CUST1020,SITE109,Solar Power Plant,Madurai,2025-01-13,2025-01-16,2025-01-21,3,24000,192000,48000,Pending,OP1089,Overdue,5
RNT101238,EQX1280,CUST1045,SITE103,Mining Site,Hyderabad,2025-04-28,2025-04-30,2025-04-30,2,18000,36000,36000,Paid,OP1084,Completed,0
RNT101239,EQX1158,CUST1115,SITE111,Residential Township,Bangalore,2025-01-19,2025-01-29,2025-01-29,10,24000,240000,48000,Paid,OP1194,Completed,0
RNT101240,EQX1067,CUST1108,SITE110,Smart City Zone,Madurai,2025-04-26,2025-05-04,2025-05-14,8,24000,432000,48000,Partial,OP1035,Overdue,10
RNT101241,EQX1154,CUST1113,SITE124,Metro Rail Project,Hyderabad,2025-05-04,2025-05-17,2025-05-17,13,12000,156000,24000,Partial,OP1118,Completed,0
RNT101242,EQX1218,CUST1107,SITE130,Airport Extension,Trichy,2025-06-03,2025-06-18,2025-06-18,15,12000,180000,24000,Paid,OP1013,Completed,0
RNT101243,EQX1161,CUST1004,SITE108,Residential Township,Coimbatore,2025-01-10,2025-01-22,2025-01-29,12,30000,570000,60000,Partial,OP1189,Overdue,7
RNT101244,EQX1155,CUST1044,SITE117,Mining Site,Madurai,2025-04-27,2025-05-02,2025-05-02,5,18000,90000,36000,Pending,OP1030,Completed,0
RNT101245,EQX1056,CUST1103,SITE109,Smart City Zone,Mysore,2025-05-14,2025-06-12,2025-06-12,29,22000,638000,44000,Paid,OP1042,Completed,0
RNT101246,EQX1072,CUST1046,SITE108,Solar Power Plant,Trichy,2025-05-07,2025-05-18,2025-05-18,11,18000,198000,36000,Paid,OP1160,Completed,0
RNT101247,EQX1288,CUST1018,SITE105,River Embankment,Chennai,2025-01-22,2025-02-04,2025-02-04,13,24000,312000,48000,Paid,OP1096,Completed,0
RNT101248,EQX1223,CUST1082,SITE101,Smart City Zone,Madurai,2025-03-19,2025-03-23,2025-03-23,4,30000,120000,60000,Paid,OP1020,Completed,0
RNT101249,EQX1021,CUST1024,SITE127,Solar Power Plant,Bangalore,2025-03-24,2025-04-04,2025-04-04,11,18000,198000,36000,Paid,OP1124,Completed,0
RNT101250,EQX1106,CUST1024,SITE113,Smart City Zone,Madurai,2025-04-07,2025-05-04,2025-05-04,27,18000,486000,36000,Paid,OP1175,Completed,0
RNT101251,EQX1147,CUST1049,SITE115,IT Park,Madurai,2025-05-28,2025-06-09,2025-06-09,12,22000,264000,44000,Paid,OP1013,Completed,0
RNT101252,EQX1204,CUST1037,SITE113,Metro Rail Project,Chennai,2025-05-06,2025-05-16,2025-05-16,10,30000,300000,60000,Paid,OP1115,Completed,0
RNT101253,EQX1162,CUST1083,SITE115,Solar Power Plant,Trichy,2025-03-31,2025-04-24,2025-04-24,24,25000,600000,50000,Paid,OP1048,Completed,0
