telemetry_id,equipment_id,rental_id,timestamp,engine_hours_today,total_engine_hours,idle_hours_today,fuel_level_percent,fuel_consumed_liters,engine_temperature_c,hydraulic_pressure_bar,vibration_score,rpm,gps_lat,gps_lon,distance_from_site_km,geofence_flag,movement_status,fault_code,alert_flag,alert_type,condition_score
TEL127974,EQX1086,RNT103330,2025-07-05 11:03:00,0.59,14059,0.11,31.2,9.74,79.6,237.2,4.48,1889,10.979697,76.957342,3.91,Inside,Stopped,NONE,No,None,90
TEL127975,EQX1169,RNT102180,2025-08-22 10:06:00,9.34,2446,8.57,96.3,176.55,70.8,233.7,3.57,1428,11.012463,76.970744,0.56,Inside,Working,NONE,No,None,84
TEL127976,EQX1240,RNT103057,2025-06-03 04:22:00,9.17,8420,8.23,32.8,85.27,106.9,270.4,5.01,1002,13.135056,80.27763,3.2,Outside,Working,TMP003,Yes,High Temperature,65
TEL127977,EQX1244,RNT104704,2025-12-27 20:06:00,11.66,14027,1.65,55.1,153.43,92.7,234.6,2.8,1584,17.418784,78.514161,3.36,Inside,Stopped,NONE,No,None,84
TEL127978,EQX1224,RNT103586,2025-07-23 05:37:00,9.0,11152,8.17,60.8,126.4,105.5,268.1,3.62,1080,9.96348,78.108001,4.4,Inside,Working,TMP003,Yes,High Temperature,67
TEL127979,EQX1299,RNT103281,2025-11-21 23:54:00,5.39,14557,3.41,23.2,99.86,91.7,308.4,5.85,1878,12.972187,77.600914,0.02,Inside,Idle,NONE,No,None,75
TEL127980,EQX1057,RNT104176,2025-10-26 11:40:00,5.99,1395,1.15,68.6,99.06,95.3,246.8,3.01,1689,9.948721,78.111115,2.71,Inside,Travelling,NONE,No,None,82
TEL127981,EQX1147,RNT102916,2025-06-16 23:59:00,10.05,12148,6.43,33.7,173.76,93.2,299.2,3.44,1865,9.952963,78.138974,3.78,Inside,Travelling,NONE,No,None,77
TEL127982,EQX1113,RNT102157,2025-09-11 08:34:00,2.45,6457,1.37,83.1,28.0,96.4,205.0,1.92,1858,13.131026,80.277161,1.3,Inside,Travelling,NONE,No,None,85
TEL127983,EQX1211,RNT104897,2025-07-06 13:45:00,2.82,9547,1.62,10.4,53.78,95.5,269.3,5.18,814,9.918349,78.104234,4.31,Inside,Working,FUEL004,Yes,Low Fuel,77
TEL127984,EQX1172,RNT101491,2025-07-28 04:46:00,7.38,11495,3.31,78.4,147.54,89.6,207.0,3.13,1482,12.918919,77.539842,2.16,Inside,Working,NONE,No,None,80
TEL127985,EQX1127,RNT100235,2025-11-21 17:53:00,0.44,7269,0.16,75.3,8.39,101.1,208.6,5.01,1236,12.984088,77.600289,4.61,Inside,Working,TMP003,Yes,High Temperature,79
TEL127986,EQX1154,RNT101312,2025-07-15 06:59:00,7.58,9068,0.43,67.7,129.76,81.4,185.4,2.2,1131,10.984466,76.945677,4.58,Inside,Working,NONE,No,None,87
TEL127987,EQX1099,RNT100983,2025-12-13 00:03:00,6.83,8569,1.06,63.1,66.26,85.0,276.9,5.36,1230,13.013085,77.641245,2.19,Inside,Travelling,NONE,No,None,83
TEL127988,EQX1013,RNT102552,2025-09-05 20:47:00,9.74,6984,3.86,83.8,187.08,109.1,253.4,3.39,1456,13.063844,80.230365,4.15,Inside,Stopped,TMP003,Yes,High Temperature,72
TEL127989,EQX1274,RNT100468,2025-09-27 18:47:00,11.7,14818,10.94,8.7,120.26,108.0,240.5,1.48,1014,12.964285,77.643226,2.36,Outside,Working,TMP003,Yes,High Temperature,69
TEL127990,EQX1260,RNT103631,2025-07-27 22:18:00,7.15,1992,2.16,16.4,133.77,86.7,299.3,1.82,2180,9.92158,78.08625,0.14,Inside,Working,NONE,No,None,86
TEL127991,EQX1240,RNT102131,2025-11-07 20:40:00,1.36,13851,0.12,21.9,18.86,82.2,300.1,7.99,2041,13.13725,80.272514,3.26,Inside,Idle,HYD002,Yes,High Vibration,80
TEL127992,EQX1052,RNT104042,2025-03-07 04:30:00,7.74,9088,3.83,24.9,92.45,102.2,248.8,4.43,1002,9.886072,78.155536,0.15,Inside,Working,TMP003,Yes,High Temperature,71
TEL127993,EQX1013,RNT102800,2025-05-27 01:55:00,2.66,4423,2.16,23.7,31.34,74.7,313.3,6.8,1036,13.064686,80.231601,1.12,Inside,Working,HYD002,Yes,High Vibration,82
TEL127994,EQX1089,RNT101772,2025-04-25 06:32:00,7.62,8414,3.45,62.1,92.91,93.9,243.8,6.44,1906,13.047842,80.248861,4.69,Inside,Working,HYD002,Yes,High Vibration,76
TEL127995,EQX1108,RNT101145,2025-10-31 14:04:00,10.81,8737,7.44,5.7,177.11,102.5,303.9,6.44,1129,9.891234,78.153064,3.7,Inside,Stopped,TMP003,Yes,High Temperature,65
TEL127996,EQX1166,RNT104439,2025-11-28 03:47:00,4.8,9878,0.72,58.3,60.07,82.3,240.3,6.13,984,12.994857,77.58561,3.61,Inside,Idle,HYD002,Yes,High Vibration,83
TEL127997,EQX1144,RNT100256,2025-11-16 13:11:00,10.95,1869,2.77,94.6,100.69,88.9,300.9,6.31,1511,9.958409,78.11529,1.19,Inside,Travelling,HYD002,Yes,High Vibration,77
TEL127998,EQX1167,RNT104455,2025-09-09 15:00:00,5.48,8676,4.04,16.5,59.26,94.4,313.3,3.55,1448,17.40335,78.467591,1.5,Inside,Working,NONE,No,None,82
TEL127999,EQX1242,RNT100802,2025-04-24 22:09:00,0.23,7953,0.01,28.1,4.4,92.8,316.7,6.49,1715,10.984346,76.959059,0.48,Inside,Travelling,HYD002,Yes,High Vibration,80
TEL128000,EQX1057,RNT101218,2025-06-02 20:32:00,7.82,6894,7.18,83.3,151.28,107.3,198.7,2.43,1240,9.952348,78.111265,1.6,Inside,Stopped,TMP003,Yes,High Temperature,74
TEL128001,EQX1020,RNT104139,2025-09-30 13:40:00,1.62,12099,0.92,40.2,15.13,87.4,186.9,4.89,1039,13.106473,80.294821,0.94,Inside,Working,NONE,No,None,83
TEL128002,EQX1032,RNT102317,2025-05-19 04:10:00,2.54,12757,2.19,74.6,45.76,95.8,215.9,0.89,1810,11.003857,76.966286,1.24,Inside,Working,NONE,No,None,88
TEL128003,EQX1013,RNT102800,2025-01-29 01:54:00,11.52,11408,5.09,54.0,206.98,108.2,206.1,2.01,783,13.057329,80.233703,1.49,Inside,Working,TMP003,Yes,High Temperature,75
TEL128004,EQX1027,RNT102518,2025-10-21 02:47:00,3.6,12738,3.59,69.1,30.35,108.7,301.4,4.34,2126,12.954854,77.59731,0.09,Inside,Travelling,TMP003,Yes,High Temperature,72
TEL128005,EQX1294,RNT102624,2025-11-11 14:04:00,9.69,14810,3.51,82.4,174.25,104.7,255.6,5.42,1847,17.382308,78.515519,0.07,Inside,Working,TMP003,Yes,High Temperature,71
TEL128006,EQX1252,RNT104613,2025-05-19 21:17:00,9.89,13300,2.18,71.4,96.5,80.3,241.5,7.41,973,12.955031,77.605902,2.78,Outside,Working,HYD002,Yes,High Vibration,76
TEL128007,EQX1269,RNT101417,2025-03-27 04:39:00,9.84,3452,3.44,26.9,193.42,102.3,287.6,2.65,706,13.058226,80.316852,1.55,Inside,Working,TMP003,Yes,High Temperature,79
TEL128008,EQX1277,RNT102015,2025-08-24 04:12:00,1.1,1844,0.15,74.8,17.66,106.6,255.7,5.62,1213,12.944376,77.577232,3.7,Inside,Idle,TMP003,Yes,High Temperature,74
TEL128009,EQX1106,RNT102524,2025-12-08 03:37:00,3.01,8393,2.35,48.9,59.92,92.9,311.6,5.53,1079,10.995999,76.960246,1.71,Inside,Working,NONE,No,None,80
TEL128010,EQX1016,RNT100459,2025-11-07 10:43:00,7.81,9807,0.39,6.0,151.97,101.5,201.2,2.06,1787,9.95595,78.123446,0.3,Inside,Travelling,TMP003,Yes,High Temperature,85
TEL128011,EQX1136,RNT100365,2025-10-24 03:23:00,10.48,2664,9.04,84.4,161.37,73.1,264.4,5.35,1926,17.37018,78.52419,0.36,Inside,Idle,NONE,No,None,77
TEL128012,EQX1130,RNT100488,2025-04-23 22:07:00,3.54,10365,2.31,73.5,42.54,103.0,269.0,0.74,2047,11.046376,76.978778,0.02,Inside,Working,TMP003,Yes,High Temperature,82
TEL128013,EQX1280,RNT101488,2025-01-20 08:58:00,4.86,3082,0.85,96.4,67.96,95.8,275.6,0.69,1222,12.931896,77.577102,1.96,Inside,Working,NONE,No,None,84
TEL128014,EQX1158,RNT101438,2025-10-27 15:13:00,7.59,9168,3.32,82.4,103.44,96.2,187.5,6.98,2106,9.902427,78.099457,3.42,Inside,Idle,HYD002,Yes,High Vibration,75
TEL128015,EQX1045,RNT103113,2025-08-21 18:35:00,4.97,8935,3.18,9.2,76.41,81.5,246.9,3.6,1212,13.084545,80.290091,4.13,Inside,Working,FUEL004,Yes,Low Fuel,88
TEL128016,EQX1124,RNT103365,2025-10-14 20:25:00,10.76,1164,7.33,64.4,165.08,101.0,238.7,2.31,1765,9.960662,78.099759,0.88,Inside,Working,TMP003,Yes,High Temperature,78
TEL128017,EQX1285,RNT104421,2025-01-11 14:00:00,3.7,5954,3.21,26.1,59.03,98.8,276.6,2.52,1297,13.00906,77.556678,0.38,Inside,Idle,NONE,No,None,77
TEL128018,EQX1105,RNT102133,2025-03-08 16:51:00,9.51,6357,3.77,20.7,105.29,92.4,293.3,0.98,1135,10.989495,76.959431,0.76,Inside,Working,NONE,No,None,83
TEL128019,EQX1150,RNT100187,2025-09-17 13:29:00,8.62,9051,4.63,92.3,128.41,104.3,278.0,4.06,1727,11.061176,76.929214,1.12,Inside,Idle,TMP003,Yes,High Temperature,75
TEL128020,EQX1102,RNT104473,2025-08-28 16:34:00,5.7,7380,1.33,53.5,48.37,91.8,204.4,5.1,2133,12.958016,77.566034,0.93,Inside,Travelling,NONE,No,None,76
TEL128021,EQX1298,RNT100999,2025-07-11 03:08:00,0.76,12893,0.31,21.4,12.26,109.8,295.4,4.02,2150,17.390626,78.507775,2.24,Inside,Working,TMP003,Yes,High Temperature,78
TEL128022,EQX1284,RNT104863,2025-08-04 11:09:00,3.16,9753,0.61,38.1,61.12,107.0,211.8,0.93,1073,12.979446,77.606924,4.88,Inside,Stopped,TMP003,Yes,High Temperature,81
TEL128023,EQX1291,RNT102857,2025-09-25 11:59:00,6.92,1611,1.5,20.7,100.44,109.6,286.9,7.91,1773,13.079289,80.302846,2.08,Inside,Idle,TMP003,Yes,High Temperature,68
TEL128024,EQX1159,RNT100010,2025-04-08 05:56:00,4.6,11133,3.93,86.0,40.06,95.9,248.6,2.73,2002,13.103684,80.250841,4.02,Inside,Working,NONE,No,None,83
TEL128025,EQX1058,RNT102708,2025-02-26 17:32:00,7.55,14385,4.51,63.7,125.2,81.9,240.9,0.56,814,12.999026,77.581731,2.74,Inside,Working,NONE,No,None,88
TEL128026,EQX1071,RNT103949,2025-03-10 20:38:00,3.29,10370,1.93,62.3,33.91,104.9,190.3,7.69,1895,12.922776,77.647982,3.02,Inside,Working,TMP003,Yes,High Temperature,71
TEL128027,EQX1140,RNT103133,2025-08-08 10:38:00,1.71,14565,1.52,67.0,27.15,75.9,292.8,6.77,1304,11.041692,77.002843,1.75,Inside,Working,HYD002,Yes,High Vibration,79
TEL128028,EQX1293,RNT104664,2025-05-30 04:19:00,6.45,4312,0.57,52.8,87.41,78.7,229.3,6.79,1941,11.026248,76.919609,3.84,Inside,Idle,HYD002,Yes,High Vibration,80
TEL128029,EQX1014,RNT102470,2025-03-09 23:09:00,5.43,10415,2.33,65.4,97.39,87.6,284.4,3.31,1733,13.092061,80.245927,0.29,Inside,Working,NONE,No,None,82
TEL128030,EQX1088,RNT100094,2025-12-04 08:44:00,4.59,815,3.17,95.8,86.05,81.6,313.8,3.59,925,9.886152,78.095955,0.87,Inside,Idle,NONE,No,None,87
TEL128031,EQX1183,RNT103144,2025-05-06 17:13:00,0.93,10631,0.26,14.7,14.85,87.4,213.4,5.71,1615,9.980005,78.123904,3.32,Inside,Working,FUEL004,Yes,Low Fuel,83
TEL128032,EQX1241,RNT101335,2025-10-05 22:08:00,3.68,10918,0.1,45.8,32.49,101.7,192.3,1.27,983,17.356179,78.461947,0.06,Inside,Travelling,TMP003,Yes,High Temperature,82
TEL128033,EQX1286,RNT104878,2025-07-17 06:59:00,3.8,14931,0.18,85.2,55.2,78.6,251.6,7.92,1546,17.397179,78.490266,0.58,Inside,Working,HYD002,Yes,High Vibration,81
TEL128034,EQX1298,RNT103944,2025-01-21 05:03:00,0.32,13823,0.1,43.5,5.03,83.5,191.3,6.07,2027,17.406926,78.495593,1.69,Inside,Idle,HYD002,Yes,High Vibration,80
TEL128035,EQX1205,RNT103042,2025-09-13 06:10:00,9.17,3241,3.68,87.7,126.96,95.1,210.0,3.09,971,11.019729,76.987183,0.58,Inside,Working,NONE,No,None,77
TEL128036,EQX1228,RNT101371,2025-03-25 01:04:00,9.53,9070,6.07,83.0,138.63,72.2,205.5,3.52,1509,13.004715,77.612932,1.34,Inside,Working,NONE,No,None,83
TEL128037,EQX1110,RNT103952,2025-01-31 05:13:00,2.51,11997,2.13,8.9,25.94,90.0,220.3,2.18,1883,13.066052,80.316644,1.21,Inside,Travelling,FUEL004,Yes,Low Fuel,85
TEL128038,EQX1267,RNT104366,2025-08-19 19:36:00,2.49,11830,1.31,35.1,48.21,98.0,230.9,5.67,1160,10.994147,76.938425,4.05,Outside,Idle,GPS005,Yes,Geofence Breach,79
TEL128039,EQX1200,RNT103171,2025-11-18 22:32:00,5.71,5653,0.89,43.6,97.62,94.6,219.2,3.65,734,9.907383,78.119494,4.5,Inside,Idle,NONE,No,None,79
TEL128040,EQX1182,RNT100284,2025-07-14 15:48:00,5.34,13706,4.68,75.5,83.51,73.1,186.6,3.84,1789,17.366407,78.458721,1.58,Inside,Stopped,NONE,No,None,89
TEL128041,EQX1050,RNT102504,2025-05-19 14:05:00,3.82,7196,1.59,23.5,63.34,78.1,234.0,7.2,1574,13.10031,80.304795,0.89,Inside,Stopped,HYD002,Yes,High Vibration,81
TEL128042,EQX1064,RNT101947,2025-05-15 17:14:00,0.49,1917,0.43,51.6,5.97,98.6,209.3,5.83,1038,11.056822,76.971558,0.77,Inside,Working,NONE,No,None,74
TEL128043,EQX1088,RNT100094,2025-01-20 21:06:00,3.6,2613,0.23,38.1,37.59,108.4,249.3,5.0,2175,9.886842,78.093316,4.93,Inside,Travelling,TMP003,Yes,High Temperature,71
TEL128044,EQX1243,RNT101747,2025-03-14 11:36:00,11.88,6443,4.75,54.6,158.73,82.9,191.8,2.46,860,13.032325,80.26456,0.29,Inside,Working,NONE,No,None,86
TEL128045,EQX1086,RNT100516,2025-03-19 18:23:00,5.91,1283,5.86,57.0,72.95,72.5,201.0,6.72,1937,10.99204,76.956658,2.02,Inside,Travelling,HYD002,Yes,High Vibration,78
TEL128046,EQX1245,RNT104105,2025-08-11 15:52:00,6.6,2997,0.12,28.5,84.09,89.1,260.4,1.84,1340,12.941129,77.598938,4.34,Inside,Travelling,NONE,No,None,91
TEL128047,EQX1071,RNT103553,2025-07-06 18:55:00,4.04,2278,1.26,55.4,78.18,85.5,295.4,4.08,993,12.928665,77.650675,3.96,Inside,Travelling,NONE,No,None,82
TEL128048,EQX1193,RNT100508,2025-01-17 22:13:00,9.38,8999,5.36,42.8,137.49,99.2,184.4,7.13,894,17.40813,78.447224,0.78,Inside,Idle,HYD002,Yes,High Vibration,70
TEL128049,EQX1089,RNT102943,2025-05-13 00:07:00,6.41,10649,2.19,28.7,124.02,76.3,226.7,5.38,891,13.045206,80.243746,2.55,Inside,Working,NONE,No,None,82
TEL128050,EQX1279,RNT102529,2025-12-17 19:22:00,8.23,5901,6.88,57.3,150.57,97.8,221.0,4.9,1433,13.01193,77.614634,3.21,Inside,Working,NONE,No,None,70
TEL128051,EQX1108,RNT103950,2025-12-04 08:04:00,3.4,9840,3.3,43.3,57.12,90.7,200.6,4.63,972,9.895464,78.163721,0.29,Inside,Idle,NONE,No,None,80
TEL128052,EQX1036,RNT100917,2025-01-05 12:42:00,6.29,10689,2.42,68.1,98.78,94.7,280.6,1.12,1344,11.067278,76.940632,4.23,Inside,Working,NONE,No,None,87
TEL128053,EQX1008,RNT104155,2025-12-28 20:27:00,5.64,7750,3.33,80.9,90.07,75.3,287.7,6.39,1962,10.969855,76.979169,4.5,Inside,Working,HYD002,Yes,High Vibration,84
TEL128054,EQX1230,RNT102570,2025-03-31 20:01:00,3.43,10388,2.93,12.1,53.8,106.5,300.0,4.93,2190,13.011528,77.622445,2.11,Inside,Working,TMP003,Yes,High Temperature,69
TEL128055,EQX1148,RNT104778,2025-12-12 08:12:00,11.25,9162,7.8,40.6,169.54,101.1,317.4,1.49,1652,9.892542,78.087317,2.1,Inside,Working,TMP003,Yes,High Temperature,74
TEL128056,EQX1189,RNT104337,2025-09-14 13:10:00,4.22,4262,0.27,56.7,46.99,98.5,260.9,5.34,2180,12.926316,77.578381,2.41,Inside,Working,NONE,No,None,80
TEL128057,EQX1258,RNT102255,2025-06-18 17:22:00,10.1,7941,4.16,49.1,119.96,81.0,209.0,1.24,2001,9.876522,78.09467,3.81,Inside,Working,NONE,No,None,85
TEL128058,EQX1241,RNT100201,2025-02-07 15:13:00,7.32,8142,4.66,82.8,116.85,86.0,205.2,5.42,1390,17.353752,78.464391,4.1,Inside,Working,NONE,No,None,79
TEL128059,EQX1147,RNT103927,2025-07-18 13:36:00,5.16,12814,4.24,38.8,60.83,75.9,208.6,4.76,1489,9.94473,78.125492,2.33,Inside,Travelling,NONE,No,None,82
TEL128060,EQX1181,RNT101746,2025-01-21 16:10:00,3.16,5487,2.35,52.6,32.93,84.9,235.8,2.23,2011,17.374808,78.500281,2.35,Inside,Stopped,NONE,No,None,90
TEL128061,EQX1113,RNT104076,2025-11-04 01:15:00,9.83,13795,2.2,67.5,187.19,88.3,187.0,6.84,1710,13.132886,80.287083,4.27,Inside,Idle,HYD002,Yes,High Vibration,75
TEL128062,EQX1280,RNT104966,2025-03-05 15:18:00,6.79,5442,2.76,91.2,94.51,76.7,194.6,3.07,1636,12.941013,77.563982,2.2,Inside,Travelling,NONE,No,None,89
TEL128063,EQX1133,RNT102650,2025-05-24 22:31:00,0.96,9800,0.15,67.5,14.9,94.7,234.3,3.9,2057,17.417943,78.532694,0.42,Inside,Working,NONE,No,None,84
TEL128064,EQX1285,RNT100052,2025-01-11 18:35:00,5.83,14398,1.99,8.1,73.36,75.2,259.0,2.64,2180,13.01095,77.553883,1.59,Inside,Working,FUEL004,Yes,Low Fuel,88
TEL128065,EQX1146,RNT100082,2025-08-12 06:56:00,6.2,4601,2.99,35.4,103.93,72.3,230.3,3.55,1374,11.021492,76.926709,2.08,Inside,Working,NONE,No,None,88
TEL128066,EQX1188,RNT102873,2025-11-16 02:03:00,7.99,2520,5.8,25.6,100.9,73.3,302.3,5.64,825,12.996885,77.595465,4.55,Inside,Working,NONE,No,None,83
TEL128067,EQX1191,RNT100376,2025-10-24 23:44:00,0.32,14865,0.08,93.1,6.04,76.6,248.3,1.85,1676,17.365814,78.517037,1.93,Inside,Travelling,NONE,No,None,92
TEL128068,EQX1145,RNT101874,2025-08-22 01:57:00,9.06,3218,8.38,30.9,83.71,82.4,245.0,7.49,1857,9.94644,78.144978,3.75,Inside,Travelling,HYD002,Yes,High Vibration,71
TEL128069,EQX1179,RNT100976,2025-07-05 10:53:00,2.3,3537,2.2,17.7,30.5,107.3,283.8,6.21,1211,10.967148,76.947271,3.49,Inside,Idle,TMP003,Yes,High Temperature,68
TEL128070,EQX1004,RNT101480,2025-03-04 00:10:00,7.67,3926,2.49,43.4,135.85,70.4,190.9,2.75,854,11.052998,76.915697,1.9,Inside,Working,NONE,No,None,90
TEL128071,EQX1057,RNT104224,2025-01-05 11:42:00,5.1,2249,2.45,21.6,88.51,95.2,192.4,4.21,1159,9.946086,78.116816,3.8,Inside,Working,NONE,No,None,77
TEL128072,EQX1212,RNT102239,2025-07-15 10:50:00,0.58,7715,0.4,14.2,5.78,84.0,280.9,5.66,2076,13.119382,80.274668,1.56,Inside,Stopped,FUEL004,Yes,Low Fuel,81
TEL128073,EQX1281,RNT102511,2025-02-11 19:36:00,9.07,10737,5.68,99.9,166.54,89.5,298.9,3.96,2040,9.918712,78.093607,1.02,Inside,Working,NONE,No,None,79
TEL128074,EQX1264,RNT104922,2025-03-03 03:57:00,5.74,2116,1.75,61.1,73.82,94.3,181.1,1.76,732,12.930427,77.613859,0.3,Inside,Working,NONE,No,None,88
TEL128075,EQX1038,RNT100996,2025-04-15 05:56:00,1.74,14731,0.48,21.7,16.06,104.0,182.1,6.3,1526,12.937124,77.610974,1.59,Inside,Idle,TMP003,Yes,High Temperature,73
TEL128076,EQX1032,RNT100845,2025-04-15 01:58:00,4.8,9854,0.69,99.5,51.92,88.6,287.0,4.14,1256,10.994648,76.971123,2.48,Inside,Idle,NONE,No,None,80
TEL128077,EQX1117,RNT100324,2025-10-03 11:27:00,8.43,2662,7.7,58.8,80.97,82.2,302.1,2.85,1485,12.971097,77.643856,2.7,Inside,Working,NONE,No,None,81
TEL128078,EQX1146,RNT101392,2025-07-04 05:19:00,8.02,11995,7.26,57.9,102.53,92.5,260.6,2.38,1403,11.019036,76.927941,3.01,Inside,Working,NONE,No,None,79
TEL128079,EQX1066,RNT102758,2025-01-31 16:59:00,5.07,11134,1.2,9.0,40.6,94.4,318.2,3.26,1985,12.934861,77.626142,4.17,Inside,Working,FUEL004,Yes,Low Fuel,79
TEL128080,EQX1245,RNT101725,2025-01-01 21:45:00,8.91,2747,1.87,38.8,172.12,71.2,221.2,2.43,1977,12.951455,77.609254,4.39,Inside,Travelling,NONE,No,None,95
TEL128081,EQX1205,RNT103042,2025-11-19 00:49:00,5.29,2982,4.57,92.7,57.53,89.1,269.4,3.86,2138,11.010903,76.977899,3.71,Inside,Idle,NONE,No,None,77
TEL128082,EQX1286,RNT100122,2025-10-17 15:27:00,4.01,4286,3.76,73.8,67.89,74.7,256.2,3.27,1854,17.387876,78.49437,0.57,Inside,Working,NONE,No,None,86
TEL128083,EQX1142,RNT100171,2025-01-11 11:06:00,10.07,4468,2.96,30.7,185.77,102.9,262.5,2.52,2150,17.414368,78.453513,0.63,Inside,Working,TMP003,Yes,High Temperature,79
TEL128084,EQX1009,RNT101761,2025-09-10 10:24:00,0.69,2040,0.65,89.0,11.54,81.8,195.5,5.07,1872,9.937478,78.066477,1.1,Inside,Idle,NONE,No,None,87
TEL128085,EQX1251,RNT104709,2025-04-03 10:12:00,5.21,12288,4.98,71.4,89.6,72.7,263.3,5.79,2095,17.366503,78.50433,3.25,Inside,Travelling,NONE,No,None,84
TEL128086,EQX1009,RNT102151,2025-03-19 19:36:00,6.98,946,4.18,50.8,63.08,95.8,248.2,3.07,903,9.937179,78.07477,4.3,Inside,Working,NONE,No,None,81
TEL128087,EQX1216,RNT100372,2025-02-23 09:16:00,2.7,6875,2.13,79.3,47.49,83.6,203.0,0.97,1780,10.992009,76.905034,2.12,Inside,Idle,NONE,No,None,87
TEL128088,EQX1291,RNT102256,2025-11-27 08:24:00,2.63,1921,1.76,18.0,26.15,80.3,235.7,1.58,906,13.071924,80.303159,1.74,Inside,Idle,NONE,No,None,88
TEL128089,EQX1092,RNT101828,2025-11-11 01:54:00,9.45,2184,4.65,18.1,110.86,84.5,245.9,4.56,1519,9.93683,78.113047,3.57,Inside,Travelling,NONE,No,None,79
TEL128090,EQX1223,RNT104565,2025-05-04 09:55:00,10.75,13805,8.92,63.9,100.7,104.2,260.7,1.14,2094,11.036708,76.913774,1.28,Inside,Working,TMP003,Yes,High Temperature,74
TEL128091,EQX1166,RNT101656,2025-07-24 16:49:00,6.65,7744,2.49,84.8,74.82,106.9,250.8,3.23,1328,12.987214,77.588137,3.48,Inside,Working,TMP003,Yes,High Temperature,76
TEL128092,EQX1243,RNT103866,2025-01-28 19:38:00,11.3,12638,7.48,60.8,91.73,101.2,228.4,2.9,1518,13.038264,80.274849,0.41,Inside,Working,TMP003,Yes,High Temperature,73
TEL128093,EQX1271,RNT103199,2025-01-31 18:44:00,8.34,2156,6.29,63.6,101.71,89.1,276.5,2.37,714,9.879322,78.09045,3.09,Inside,Working,NONE,No,None,78
TEL128094,EQX1073,RNT103383,2025-05-20 03:21:00,8.41,6528,1.84,97.4,153.33,84.2,285.4,1.46,1784,11.049994,76.99737,0.66,Outside,Working,GPS005,Yes,Geofence Breach,89
TEL128095,EQX1131,RNT104403,2025-11-08 21:50:00,6.56,13625,3.86,67.0,87.62,82.7,197.9,2.26,1536,13.018168,77.625835,2.54,Inside,Working,NONE,No,None,83
TEL128096,EQX1246,RNT104316,2025-04-27 06:35:00,1.21,12956,0.57,55.2,14.7,98.6,218.8,4.72,1803,9.92019,78.135115,2.84,Inside,Stopped,NONE,No,None,80
TEL128097,EQX1078,RNT101985,2025-08-14 13:18:00,9.72,7683,7.07,14.7,133.88,77.3,246.2,2.26,2096,17.341081,78.512687,4.04,Inside,Working,FUEL004,Yes,Low Fuel,88
TEL128098,EQX1072,RNT100319,2025-05-18 04:34:00,10.16,2342,5.36,41.8,163.74,107.3,268.1,2.61,1433,9.931687,78.074191,1.66,Inside,Working,TMP003,Yes,High Temperature,76
TEL128099,EQX1071,RNT104062,2025-07-05 17:49:00,9.41,6802,5.15,6.2,162.22,86.2,271.4,3.06,1844,12.928926,77.651,0.41,Inside,Travelling,FUEL004,Yes,Low Fuel,83
TEL128100,EQX1256,RNT100434,2025-08-15 19:36:00,2.72,1651,0.62,20.0,54.01,96.9,279.6,6.47,1896,9.948072,78.117891,1.61,Inside,Working,HYD002,Yes,High Vibration,73
TEL128101,EQX1185,RNT102980,2025-10-07 05:19:00,5.58,10360,5.21,23.3,62.66,87.0,182.9,2.61,1015,11.041637,76.922376,3.35,Inside,Working,NONE,No,None,82
TEL128102,EQX1042,RNT102714,2025-02-07 06:58:00,11.11,2377,2.7,49.6,191.83,100.6,282.2,5.44,2062,12.942506,77.601077,4.89,Inside,Working,TMP003,Yes,High Temperature,73
TEL128103,EQX1137,RNT103860,2025-04-01 01:46:00,1.25,637,0.03,39.2,13.11,88.6,239.2,1.72,1510,9.965762,78.110619,3.54,Inside,Working,NONE,No,None,87
TEL128104,EQX1267,RNT104752,2025-04-01 02:28:00,10.58,9500,0.7,97.2,170.9,76.6,201.3,1.67,1251,11.003492,76.93122,4.32,Inside,Working,ENG001,Yes,Maintenance Due,92
TEL128105,EQX1243,RNT103866,2025-10-26 22:05:00,4.85,1543,3.76,58.0,60.93,95.7,293.2,5.95,1077,13.029973,80.275299,3.05,Outside,Stopped,GPS005,Yes,Geofence Breach,73
TEL128106,EQX1065,RNT104915,2025-12-01 18:10:00,11.46,5262,9.9,65.5,152.03,87.8,216.4,2.25,1514,13.006853,77.578905,0.58,Inside,Working,NONE,No,None,77
TEL128107,EQX1062,RNT104400,2025-06-17 01:28:00,7.34,1360,3.7,5.7,110.33,99.3,201.9,2.48,1192,10.979368,76.99838,2.26,Inside,Working,FUEL004,Yes,Low Fuel,81
TEL128108,EQX1127,RNT101470,2025-07-04 17:56:00,1.47,1166,1.13,66.2,26.1,75.4,276.3,5.44,2017,12.96969,77.611992,3.69,Inside,Idle,NONE,No,None,82
TEL128109,EQX1266,RNT101047,2025-06-07 18:17:00,8.83,9108,0.28,5.8,136.69,109.9,313.4,1.44,813,11.034197,76.995365,4.94,Inside,Travelling,TMP003,Yes,High Temperature,83
TEL128110,EQX1200,RNT103171,2025-07-08 14:26:00,4.59,3025,2.13,87.7,39.29,104.0,303.7,2.16,1790,9.912074,78.119167,4.8,Inside,Working,TMP003,Yes,High Temperature,78
TEL128111,EQX1233,RNT102465,2025-08-25 15:12:00,4.99,5022,1.82,42.2,42.75,92.3,243.7,1.18,1391,17.389674,78.493959,0.71,Inside,Working,NONE,No,None,87
